ano,munip_cod,munip_nome,munip_turistico,abast_rede_fator_correcao,esgot_fator_correcao,idh_2010,idhm_e_2010,idhm_l_2010,idhm_r_2010,proj_pop_urbana,proj_pop_rural,proj_pop_total,proj_domicilios_total,pop_total_2010,pop_urbana_2010,pop_rural_2010,pop_servida_abast_agua,pop_servida_poco_nasc,pop_abast_sist_adequados,pop_servida_rede_esgoto,pop_fossa_septica,pop_fossa_rudimentar,pop_servida_coleta_esgoto,prop_pop_abast_sist_adequados,prop_pop_servida_poco_nasc,prop_pop_servida_rede_publica_agua,prop_pop_servida_coleta_esgoto,prop_pop_fossa_septica,prop_pop_servida_rede_coleta,prop_perdas_rede_dist,prop_esgoto_tratado,domicilios_total_2010,num_dom_fossa_septica,num_dom_fossa_rudimentar,num_dom_abast_poco_na_propriedade,taxa_hab_domicilio,volume_agua_efe_disp,volume_agua_perdido_rede,volume_agua_efe_consumido,volume_esgoto_produzido,volume_esgoto_tratado,consumo_medio_per_capita,ind_ag013,abast_rede_geral_ibge_2010
2018,352610,Juquiá,não,0.951416015625,1.0619206525769374,0.7,0.637,0.823,0.654,12247,6615,18862,6258,19246,12139,7107,13239.833210287708,3714.041029090298,16953.874239378005,10843.95359828926,2648.355473347907,3444.447956953086,13492.309071637166,89.88375696839151,19.690600302673616,70.1931566657179,71.5316990331734,14.040692786278797,57.4910062468946,31.028030058097954,79.5854192740926,5947,878.6665545653271,1142.7926685723894,1232.237766941315,3.014062000639182,1020.69,316.70000000000005,799,639.2,508.71,165.33751302769184,4617,3897
2019,352610,Juquiá,não,0.951416015625,1.0619206525769374,0.7,0.637,0.823,0.654,12278,6566,18844,6310,19246,12139,7107,13328.449385431113,3710.4967210358163,17038.94610646693,11080.483315910677,2645.8281486463766,3441.160921473012,13726.311464557053,90.42106827885232,19.690600302673616,70.7304679761787,72.84181418253584,14.040692786278797,58.801121396257045,37.075696925092885,79.02867456064541,5947,885.967714814192,1152.2885488481588,1242.4768790987052,2.9863708399366087,1114.1799999999998,413.0899999999998,825.0169999999999,660.0136,521.6,169.5861598436114,4691,3897
2010,352620,Juquitiba,não,1.1049700085689802,1.5576,0.709,0.662,0.791,0.68,22240,6497,28737,8803,28737,22240,6497,16838.060433942974,10815.14040667954,27653.200840622514,6355.894467795069,7139.363739634216,13965.339770532772,13495.258207429284,96.22855844598432,37.63489719413836,58.59366125184596,46.96126320572532,24.843803248892424,22.117459956832892,35.377677564825255,24.138120498296722,8803,2187,4278,3313,3.2644552993297737,1330.5,470.70000000000005,1001.01,800.808,193.3,162.87464707968869,4668,5158
2011,352620,Juquitiba,não,1.1049700085689802,1.5576,0.709,0.662,0.791,0.68,22631,6242,28873,8946,28737,22240,6497,17253.58594229377,10866.32386686357,28119.90980915734,6620.71251750503,7173.151312052709,14031.43178461888,13793.863829557738,97.39171478252118,37.63489719413836,59.756817588382816,47.77426602555238,24.84380324889242,22.930462776659958,34.939018975163556,24.17921691910855,8803,2222.526638645916,4347.493808928774,3366.817902987618,3.2274759669125865,1351.24,472.11,1020.763,816.6104,197.45000000000002,162.08867931904913,4838,5158
2012,352620,Juquitiba,não,1.1049700085689802,1.5576,0.709,0.662,0.791,0.68,23033,5998,29031,9091,28737,22240,6497,17826.421469409983,10925.787004430307,28752.208473840292,6685.063628467716,7212.404521185959,14108.215153924797,13897.468149653676,99.03967646254105,37.63489719413836,61.40477926840269,47.87113137561116,24.843803248892424,23.027328126718732,31.273597040765956,24.024937598142717,8803,2258.5501533568104,4417.959559241168,3421.3885039191186,3.1933780662193376,1438.21,449.7800000000001,1123.364,898.6912000000001,215.91,172.64876152078102,5052,5158
2013,352620,Juquitiba,não,1.1049700085689802,1.5576,0.709,0.662,0.791,0.68,23427,5761,29188,9238,28737,22240,6497,17965.803776102322,10984.873793025105,28950.677569127427,6978.443216973371,7251.409292286721,14184.512552538908,14229.852509260092,99.18691780569901,37.63489719413836,61.55202061156065,48.75240684274391,24.843803248892428,23.90860359385148,32.25743742840281,24.40777461716987,8803,2295.0705441326822,4489.397250937181,3476.7118027945016,3.1595583459623295,1440.35,464.6199999999999,1115.116,892.0928,217.73999999999998,170.051524932659,5146,5158
2014,352620,Juquitiba,não,1.1049700085689802,1.5576,0.709,0.662,0.791,0.68,23816,5532,29348,9388,28737,22240,6497,18304.16151907173,11045.089628535727,29349.251147607458,7206.478302513849,7291.159377484949,14262.267863228446,14497.637679998797,100.00426314436233,37.63489719413836,62.369365950223965,49.399065285534945,24.843803248892424,24.55526203664252,25.79976916930543,30.238294737146237,8803,2332.336249006021,4562.292854708622,3533.1641485857094,3.126118449083937,1351.6399999999999,348.7199999999999,1107.5359999999998,886.0287999999999,267.91999999999996,165.77351561926852,5299,5158
2015,352620,Juquitiba,não,1.1049700085689802,1.5576,0.709,0.662,0.791,0.68,24199,5309,29508,9540,28737,22240,6497,18616.552773062143,11105.305464046349,29721.858237108492,8223.957545660378,7330.909462683176,14340.023173917982,15554.867008343554,100.72474663517856,37.63489719413837,63.089849441040194,52.71406739983582,24.84380324889242,27.8702641509434,29.279560773110735,32.73778611203904,8803,2370.098829944337,4636.160399863683,3590.3691923208,3.0930817610062893,1344.1799999999998,393.5699999999998,1068.681,854.9448000000001,279.89,157.2736470804384,5447,5158
2016,352620,Juquitiba,não,1.1049700085689802,1.5576,0.709,0.662,0.791,0.68,24588,5096,29684,9693,28737,22240,6497,18523.348330330697,11171.542883108032,29694.89121343873,8242.593586629528,7374.634556401227,14425.554015676473,15617.228143030756,100.0366905182547,37.63489719413836,62.40179332411634,52.61160269178937,24.843803248892424,27.767799442896948,31.437011760060905,39.57108648508411,8803,2408.1098489151427,4710.513915710553,3647.9505850278315,3.0624161766223046,1418.36,445.8899999999999,1106.237,884.9896000000001,350.2,163.61978662395293,5474,5158
2017,352620,Juquitiba,não,1.1049700085689802,1.5576,0.709,0.662,0.791,0.68,24972,4890,29862,9849,28737,22240,6497,18962.416233193195,11238.533000113597,30200.94923330679,8453.483769722814,7418.856526184255,14512.056798818583,15872.34029590707,101.13505201696735,37.63489719413836,63.50015482282899,53.15230157359544,24.84380324889242,28.308498324703017,35.90041185560515,38.403772545316514,8803,2446.8661819834147,4786.325343632852,3706.661024650687,3.0319829424307034,1507.81,541.31,1128.893,903.1144,346.83,163.1046115754285,5660,5158
2018,352620,Juquitiba,não,1.1049700085689802,1.5576,0.709,0.662,0.791,0.68,25349,4691,30040,10007,28737,22240,6497,19006.455840808605,11305.523117119163,30311.978957927768,8500.526898371141,7463.078495967284,14598.559581960695,15963.605394338425,100.90538934063838,37.634897194138354,63.270492146500025,53.14116309699875,24.843803248892424,28.29735984810633,29.517746517438482,37.87522551710393,8803,2486.1193911166647,4863.108712938771,3766.1241622174257,3.001898670930349,1460.85,431.21000000000004,1159.003,927.2024,351.18,167.06695406693007,5730,5158
2019,352620,Juquitiba,não,1.1049700085689802,1.5576,0.709,0.662,0.791,0.68,25721,4499,30220,10168,28737,22240,6497,19359.45924661067,11373.265932068613,30732.725178679284,8730.850451612905,7507.79734181529,14686.034306486425,16238.647793428194,101.6966418884159,37.63489719413836,64.06174469427754,53.734770990827904,24.84380324889242,28.890967741935484,33.221286605529606,37.90927715617343,8803,2526.1179143473814,4941.349994320118,3826.7163466999887,2.9720692368214006,1466.6499999999999,487.2399999999999,1125.5819999999999,900.4656,341.36,159.29093173972575,5895,5158
2010,352630,Lagoinha,não,0.8627925746569814,0.8671742808798646,0.693,0.609,0.797,0.686,3138,1703,4841,1695,4841,3138,1703,3053.1144542772863,1333.7740412979351,4386.888495575222,2927.448377581121,317.0212389380531,833.9657817109144,3244.469616519174,90.61946902654869,27.551622418879056,63.06784660766963,67.02064896755162,6.548672566371681,60.471976401179944,21.320564516129036,87.0164109248178,1695,111,292,467,2.856047197640118,198.4,42.30000000000001,168.79,135.032,117.5,151.46446787035006,1239,1069
2011,352630,Lagoinha,não,0.8627925746569814,0.8671742808798646,0.693,0.609,0.797,0.686,3167,1670,4837,1707,4841,3138,1703,3107.3810696401324,1332.67197640118,4440.053046041312,2997.8423174407753,316.7592920353982,833.2766961651918,3314.6016094761735,91.79352999878668,27.551622418879056,64.24190757990763,68.52597910845924,6.54867256637168,61.97730654208756,20.097628322074844,87.40345884162085,1695,111.7858407079646,294.06725663716816,470.3061946902655,2.833626244874048,202.81,40.75999999999999,174.27800000000002,139.4224,121.86,153.65800392741545,1271,1069
2012,352630,Lagoinha,não,0.8627925746569814,0.8671742808798646,0.693,0.609,0.797,0.686,3195,1638,4833,1719,4841,3138,1703,3112.246402900498,1331.569911504425,4443.816314404923,3008.5862545512528,316.49734513274336,832.5876106194689,3325.083599683996,91.94736839240478,27.551622418879056,64.39574597352572,68.79957789538581,6.548672566371681,62.25090532901413,24.35580821024183,85.44637992146994,1695,112.5716814159292,296.13451327433626,473.612389380531,2.81151832460733,214.60999999999999,52.26999999999998,178.021,142.4168,121.69,156.71277398497193,1283,1069
2013,352630,Lagoinha,não,0.8627925746569814,0.8671742808798646,0.693,0.609,0.797,0.686,3222,1605,4827,1731,4841,3138,1703,3149.3887828138922,1329.9168141592922,4479.305596973185,3058.983576583472,316.10442477876103,831.553982300885,3375.0880013622327,92.79688413037465,27.551622418879063,65.24526171149559,69.92102758156686,6.548672566371681,63.37235501519518,20.435366321442274,87.40334366572294,1695,113.3575221238938,298.2017699115044,476.9185840707965,2.7885615251299827,208.56,42.620000000000005,178.726,142.98080000000002,124.97,155.47787451478277,1309,1069
2014,352630,Lagoinha,não,0.8627925746569814,0.8671742808798646,0.693,0.609,0.797,0.686,3249,1574,4823,1743,4841,3138,1703,3208.67360969301,1328.814749262537,4537.488358955547,3107.391919624352,315.8424778761062,830.8648967551624,3423.2343975004583,94.08020648881498,27.551622418879056,66.52858406993593,70.97728379640179,6.548672566371681,64.42861123003011,25.231927987508023,91.3853593779632,1695,114.14336283185841,300.26902654867257,480.22477876106194,2.7670682730923697,217.73999999999998,54.93999999999997,179.282,143.4256,131.07,153.0799393743353,1344,1069
2015,352630,Lagoinha,não,0.8627925746569814,0.8671742808798646,0.693,0.609,0.797,0.686,3276,1542,4818,1756,4841,3138,1703,3169.78101507388,1327.4371681415928,4497.218183215473,3083.569025126325,315.5150442477876,830.0035398230089,3399.0840693741125,93.34201293514887,27.551622418879052,65.79039051626982,70.5496901073913,6.548672566371681,64.00101754101962,25.496958375245484,91.86106851535489,1695,114.99469026548672,302.5085545722714,483.8064896755162,2.7437357630979498,208.76999999999998,53.22999999999999,171.509,137.2072,126.04,148.23978975150897,1339,1069
2016,352630,Lagoinha,não,0.8627925746569814,0.8671742808798646,0.693,0.609,0.797,0.686,3305,1513,4818,1770,4841,3138,1703,3172.8919084554245,1327.437168141593,4500.329076597018,3132.354025065244,315.5150442477876,830.0035398230087,3447.8690693130316,93.40658108337522,27.551622418879056,65.85495866449617,71.5622471837491,6.548672566371681,65.01357461737742,25.50291096700903,113.35809027737767,1695,115.91150442477876,304.92035398230087,487.66371681415933,2.7220338983050847,211.26999999999998,53.87999999999997,173.554,138.8432,157.39000000000001,149.86026145163402,1351,1069
2017,352630,Lagoinha,não,0.8627925746569814,0.8671742808798646,0.693,0.609,0.797,0.686,3335,1484,4819,1784,4841,3138,1703,3157.9683298226187,1327.7126843657818,4485.681014188401,3124.8148848952524,315.58053097345135,830.1758112094395,3440.395415868704,93.08323333032581,27.551622418879056,65.53161091144676,71.39230993709698,6.548672566371681,64.8436373707253,29.464208803514524,111.07991079422442,1695,116.8283185840708,307.3321533923304,491.5209439528024,2.7012331838565022,232.18,68.410000000000025,184.29299999999998,147.43439999999998,163.76999999999998,159.8851780744374,1355,1069
2018,352630,Lagoinha,não,0.8627925746569814,0.8671742808798646,0.693,0.609,0.797,0.686,3364,1454,4818,1798,4841,3138,1703,3151.2246348512067,1327.437168141593,4478.6618029927995,3120.753812753031,315.5150442477876,830.003539823009,3436.2688570008186,92.95686598158571,27.551622418879056,65.40524356270666,71.32147897469528,6.548672566371681,64.7728064083236,29.549750816291446,111.02895771718289,1695,117.74513274336283,309.7439528023599,495.37817109144544,2.6796440489432705,232.76,68.77999999999997,184.614,147.6912,163.98000000000002,160.50641875164197,1363,1069
2019,352630,Lagoinha,não,0.8627925746569814,0.8671742808798646,0.693,0.609,0.797,0.686,3393,1426,4819,1812,4841,3138,1703,3148.1777353737175,1327.7126843657818,4475.8904197394995,3118.040941570205,315.58053097345135,830.1758112094395,3433.6214725436566,92.88006681343639,27.551622418879056,65.32844439455732,71.25174253047638,6.548672566371681,64.7030699641047,26.305847208188727,112.9088275520424,1695,118.66194690265486,312.15575221238936,499.2353982300885,2.6594922737306845,227.63,59.879999999999995,185.714,148.5712,167.75,161.61904511774807,1372,1069
2010,352640,Laranjal Paulista,não,0.9052726802791419,0.9261471230881282,0.729,0.639,0.829,0.732,22612,2639,25251,7928,25251,22612,2639,22311.20774470232,2700.914228052472,25012.12197275479,20250.486629667,3156.375,1458.7484863773964,23406.861629667,99.05398587285569,10.696266397578203,88.35771947527749,92.69677093844601,12.5,80.19677093844601,43.97731875253139,11.037543740564326,7928,991,458,848,3.1850403632694246,2469,1085.8,1708.94,1367.152,150.9,209.85091667088247,7738,7005
2011,352640,Laranjal Paulista,não,0.9052726802791419,0.9261471230881282,0.729,0.639,0.829,0.732,22853,2637,25490,8075,25251,22612,2639,22701.050467837147,2726.4783047426845,25427.528772579833,21458.696944838426,3186.25,1472.5554994954591,24644.946944838426,99.75491868411076,10.696266397578205,89.05865228653256,96.68476635872274,12.5,84.18476635872274,48.25962348560939,54.74208721509085,7928,1009.375,466.4921796165489,863.72351160444,3.156656346749226,2718.09,1311.7400000000002,1799.8719999999998,1439.8976,788.23,217.22149692455966,7944,7005
2012,352640,Laranjal Paulista,não,0.9052726802791419,0.9261471230881282,0.729,0.639,0.829,0.732,23121,2638,25759,8225,25251,22612,2639,23015.560390163882,2755.2512613521694,25770.81165151605,21852.377299025717,3219.875,1488.09561049445,25072.252299025717,100.04585446452134,10.696266397578205,89.34958806694314,97.33395046013322,12.5,84.83395046013322,48.42376982697984,70.50763460409571,7928,1028.125,475.1576690211907,879.7679112008072,3.1317933130699087,2971.3300000000004,1438.8300000000004,1964.1490000000001,1571.3192000000001,1107.9,233.80834729907633,8118,7005
2013,352640,Laranjal Paulista,não,0.9052726802791419,0.9261471230881282,0.729,0.639,0.829,0.732,23393,2639,26032,8378,25251,22612,2639,23284.77339974151,2784.452068617558,26069.225468359065,22538.231757610236,3254,1503.8668012108978,25792.231757610236,100.14299887968295,10.696266397578205,89.44673248210475,99.07894805474122,12.5,86.57894805474122,46.52509097185267,73.40629749113499,7928,1047.25,483.9964682139253,896.1331987891019,3.1071854857961325,2781.08,1293.9,1875.35,1500.28,1101.3,220.65686950324752,8278,7005
2014,352640,Laranjal Paulista,não,0.9052726802791419,0.9261471230881282,0.729,0.639,0.829,0.732,23668,2639,26307,8533,25251,22612,2639,23401.950713098195,2813.8668012108983,26215.817514309092,22722.36312401474,3288.375,1519.7535317860747,26010.73812401474,99.65339078689738,10.696266397578205,88.95712438931918,98.87382873005186,12.5,86.37382873005186,38.989806559579904,81.26899881287535,7928,1066.625,492.9508072653885,912.7124117053481,3.082971991093402,2426.07,945.9200000000003,1763.926,1411.1408000000001,1146.82,206.50731350775243,8385,7005
2015,352640,Laranjal Paulista,não,0.9052726802791419,0.9261471230881282,0.729,0.639,0.829,0.732,23945,2640,26585,8691,25251,22612,2639,23576.534827206473,2843.6024217961653,26420.137249002637,22899.155989364725,3323.125,1535.813572149344,26222.280989364725,99.37986552192078,10.696266397578205,88.68359912434258,98.63562531263767,12.5,86.13562531263767,38.806753020456426,81.85458327077787,7928,1086.375,502.0784561049445,929.6125126135217,3.058911517661949,2249.66,873.02,1638.5459999999998,1310.8368,1072.98,190.40826636267738,8514,7005
2016,352640,Laranjal Paulista,não,0.9052726802791419,0.9261471230881282,0.729,0.639,0.829,0.732,24193,2637,26830,8838,25251,22612,2639,23612.41230755301,2869.808274470232,26482.220582023245,23080.058916942613,3353.75,1549.9672048435923,26433.808916942613,98.70376661208813,10.696266397578205,88.00750021450993,98.5233280542028,12.5,86.0233280542028,53.002379523960386,88.38237019881778,7928,1104.75,510.57063572149343,945.3360242179616,3.035754695632496,2966.98,1572.57,1866.181,1492.9448000000002,1319.5,216.5312290391771,8592,7005
2017,352640,Laranjal Paulista,não,0.9052726802791419,0.9261471230881282,0.729,0.639,0.829,0.732,24442,2635,27077,8988,25251,22612,2639,24059.353260623884,2896.2280524722505,26955.581313096136,23534.368543993758,3384.625,1564.2363773965692,26918.993543993758,99.55157998705964,10.696266397578205,88.85531358948144,99.41645508732046,12.5,86.91645508732046,49.278549329189616,90.99383552141788,7928,1123.5,519.2361251261352,961.380423814329,3.012572318647085,2883.08,1420.74,1888.562,1510.8496,1374.78,215.05742110788776,8822,7005
2018,352640,Laranjal Paulista,não,0.9052726802791419,0.9261471230881282,0.729,0.639,0.829,0.732,24695,2632,27327,9140,25251,22612,2639,24451.486208758048,2922.9687184661957,27374.454927224244,23952.003724534272,3415.875,1578.6788597376387,27367.878724534272,100.17365582473101,10.696266397578205,89.47738942715281,100.14959097059418,12.5,87.64959097059418,46.28566663423719,92.83914212698066,7928,1142.5,528.0171543895055,977.6387487386478,2.9898249452954047,2878.04,1332.12,1945.556,1556.4448000000002,1444.99,217.9945368330902,9034,7005
2019,352640,Laranjal Paulista,não,0.9052726802791419,0.9261471230881282,0.729,0.639,0.829,0.732,24951,2629,27580,9295,25251,22612,2639,24486.60629149565,2950.0302724520684,27436.63656394772,24026.213288397972,3447.5,1593.2946518668014,27473.713288397972,99.4801905871926,10.696266397578203,88.7839241896144,99.61462396083384,12.5,87.11462396083384,43.316393682363255,94.86136610126626,7928,1161.875,536.9714934409687,994.217961654894,2.967186659494352,2735.2,1184.7899999999997,1905.847,1524.6776,1446.33,213.23896696744148,9116,7005
2010,352650,Lavínia,não,0.9107142857142857,0.890625,0.721,0.655,0.82,0.698,4285,4494,8779,1765,8779,4285,4494,7610.124645892351,1119.1359773371105,8729.26062322946,7087.861189801699,497.3937677053824,1144.0056657223795,7585.254957507082,99.43342776203964,12.747875354107649,86.685552407932,86.40226628895184,5.665722379603399,80.73654390934844,5.003078185922429,107.64853243278878,1765,100,230,225,4.973937677053824,243.65,12.189999999999998,235.11700000000002,188.09360000000004,202.48000000000002,84.64462730334544,1680,1530
2011,352650,Lavínia,não,0.9107142857142857,0.890625,0.721,0.655,0.82,0.698,4254,4461,8715,1770,8779,4285,4494,7578.146186440678,1110.9773371104816,8689.12352355116,7082.091498940677,493.76770538243625,1135.6657223796033,7575.859204323114,99.70308116524566,12.747875354107649,86.95520581113801,86.92896390502712,5.6657223796034,81.26324152542372,7.665232694563941,105.13782130754608,1765,100.28328611898017,230.65155807365437,225.6373937677054,4.923728813559322,255.7,19.599999999999994,241.98,193.584,203.53,87.48299225156134,1690,1530
2012,352650,Lavínia,não,0.9107142857142857,0.890625,0.721,0.655,0.82,0.698,4242,4449,8691,1775,8779,4285,4494,7794.620402414487,1107.9178470254958,8902.538249439984,7129.909727112676,492.40793201133147,1132.5382436260622,7622.317659124007,102.43399205430887,12.747875354107649,89.68611670020123,87.70357449227946,5.6657223796034,82.03785211267606,6.41221374045802,102.30179028132993,1765,100.56657223796034,231.30311614730877,226.27478753541078,4.896338028169014,262,16.80000000000001,250.23999999999998,200.192,204.8,87.95669393772145,1748,1530
2013,352650,Lavínia,não,0.9107142857142857,0.890625,0.721,0.655,0.82,0.698,4230,4436,8666,1780,8779,4285,4494,7759.234550561799,1104.730878186969,8863.965428748768,7154.470681179776,490.99150141643065,1129.2804532577904,7645.462182596207,102.28439220804025,12.747875354107652,89.5365168539326,88.22365777286184,5.6657223796034,82.55793539325845,2.5925925925925926,98.02904564315351,1765,100.84985835694052,231.95467422096317,226.91218130311614,4.868539325842697,270,7,265.1,212.08000000000004,207.9,93.60477056469787,1750,1530
2014,352650,Lavínia,não,0.9107142857142857,0.890625,0.721,0.655,0.82,0.698,4218,4424,8642,1785,8779,4285,4494,8082.0336734693865,1101.671388101983,9183.705061571369,7037.057142857143,489.63172804532576,1126.1529745042492,7526.688870902469,106.26828351737294,12.747875354107649,93.52040816326529,87.09429380817483,5.6657223796034,81.42857142857143,5,96.22501850481126,1765,101.13314447592069,232.60623229461757,227.54957507082153,4.841456582633053,280,14,270.2,216.16,208,91.59501216046793,1833,1530
2015,352650,Lavínia,não,0.9107142857142857,0.890625,0.721,0.655,0.82,0.698,4205,4411,8616,1792,8779,4285,4494,8026.242904974489,1098.356940509915,9124.599845484403,6988.479910714286,488.1586402266289,1122.7648725212464,7476.638550940916,105.90296942298518,12.747875354107649,93.15509406887753,86.77621345103198,5.6657223796034,81.11049107142858,1.9420913572848844,72.48597914060623,1765,101.52974504249292,233.5184135977337,228.44192634560906,4.808035714285714,367.13,7.1299999999999955,362.139,289.7112,210,123.61470436194955,1833,1530
2016,352650,Lavínia,não,0.9107142857142857,0.890625,0.721,0.655,0.82,0.698,4195,4399,8594,1797,8779,4285,4494,NA,1095.5524079320114,NA,7100.317247495826,486.9121813031162,1119.8980169971671,7587.2294287989425,NA,12.747875354107649,NA,88.28519232951993,5.6657223796034,82.61946994991654,2.7027027027027026,73.00275482093663,1765,101.81303116147309,234.16997167138808,229.07932011331445,4.782415136338342,370,10,363,290.40000000000003,212,NA,NA,1530
2017,352650,Lavínia,não,0.9107142857142857,0.890625,0.721,0.655,0.82,0.698,4183,4387,8570,1802,8779,4285,4494,NA,1092.4929178470254,NA,7992.6872051886785,485.55240793201136,1116.7705382436259,8478.23961312069,NA,12.747875354107649,NA,98.92928370035811,5.6657223796034,93.26356132075472,0,71.62162162162163,1765,102.09631728045326,234.82152974504248,229.71671388101984,4.755826859045505,370,0,370,296,212,NA,NA,1530
2018,352650,Lavínia,não,0.9107142857142857,0.890625,0.721,0.655,0.82,0.698,4172,4375,8547,1807,8779,4285,4494,NA,1089.5609065155807,NA,7949.180037700609,484.24929178470256,1113.7733711048159,8433.429329485312,NA,12.747875354107649,NA,98.67122182619998,5.6657223796034,93.00549944659659,4.320000000000006,112.08510577247262,1765,102.37960339943344,235.47308781869688,230.3541076487252,4.729939125622579,575,24.840000000000032,557.612,446.0896,500,NA,NA,1530
2019,352650,Lavínia,não,0.9107142857142857,0.890625,0.721,0.655,0.82,0.698,4161,4363,8524,1812,8779,4285,4494,NA,1086.628895184136,NA,7905.912975993378,482.9461756373937,1110.7762039660056,8388.859151630772,NA,12.747875354107649,NA,98.41458413457029,5.665722379603399,92.7488617549669,0,118.35470009588407,1765,102.66288951841359,236.12464589235128,230.9915014164306,4.704194260485651,563.1800000000001,0,563.1800000000001,450.5440000000001,533.24,NA,NA,1530
2010,352660,Lavrinhas,não,0.9260053619302949,1.255514705882353,0.729,0.707,0.823,0.665,6049,541,6590,1859,6590,6049,541,6122.07100591716,152.43141473910703,6274.502420656267,4842.3561054330285,446.65949435180204,237.5094136632598,5289.015599784831,95.21247982786444,2.3130715438407745,92.89940828402366,80.25820333512641,6.777837547068316,73.4803657880581,41.97933659597607,0,1859,126,67,43,3.5449166218396986,551.7,231.60000000000002,389.58000000000004,311.66400000000004,0,174.3433659494977,1865,1727
2011,352660,Lavrinhas,não,0.9260053619302949,1.255514705882353,0.729,0.707,0.823,0.665,6116,527,6643,1899,6590,6049,541,6216.239860685813,153.65734265734267,6369.8972033431555,4962.945832558932,450.2517482517482,239.41958041958037,5413.19758081068,95.8888635156278,2.3130715438407745,93.57579197178703,81.48724342632366,6.777837547068316,74.70940587925534,39.80008399832003,0,1859,128.71113501882732,68.44163528778913,43.92522861753631,3.498156924697209,595.25,236.90999999999997,429.413,343.53040000000004,0,189.2581365856343,1919,1727
2012,352660,Lavrinhas,não,0.9260053619302949,1.255514705882353,0.729,0.707,0.823,0.665,6189,514,6703,1940,6590,6049,541,6251.8068251292125,155.04518558364714,6406.85201071286,5101.485013644634,454.31845077998923,241.5820333512641,5555.803464424624,95.58185902898492,2.3130715438407745,93.26878748514414,82.88532693457591,6.777837547068316,76.1074893875076,33.69872701555869,0,1859,131.49004841312532,69.91931145777299,44.87358795051103,3.455154639175258,537.3199999999999,181.06999999999994,410.57099999999997,328.4568,0,179.92431408359647,1954,1727
2013,352660,Lavrinhas,não,0.9260053619302949,1.255514705882353,0.729,0.707,0.823,0.665,6259,502,6761,1982,6590,6049,541,6412.344183441862,156.38676707907476,6568.730950520937,5297.839406682198,458.24959655728884,243.67240451855835,5756.089003239487,97.1562039716157,2.3130715438407745,94.84313242777492,85.13665143084584,6.777837547068316,78.35881388377753,25.101481308311907,3.906119070885103,1859,134.33674018289403,71.43302850995158,45.845077998924154,3.4112008072653883,470.53,118.11000000000001,387.85299999999995,310.2824,12.12,165.7133379783346,2030,1727
2014,352660,Lavrinhas,não,0.9260053619302949,1.255514705882353,0.729,0.707,0.823,0.665,6332,490,6822,2024,6590,6049,541,6626.202476978669,157.79774072081764,6784.000217699487,5607.107585808533,462.3840774610005,245.87089833243678,6069.491663269534,99.44298178979018,2.3130715438407745,97.1299102459494,88.96938820389232,6.777837547068316,82.191550656824,23.53766571027664,8.086415574060284,1859,137.18343195266272,72.94674556213018,46.81656804733728,3.3705533596837944,477.48999999999995,112.38999999999993,398.817,319.0536,25.8,164.89826848253895,2123,1727
2015,352660,Lavrinhas,não,0.9260053619302949,1.255514705882353,0.729,0.707,0.823,0.665,6404,478,6882,2067,6590,6049,541,6499.176024622856,159.18558364712212,6658.361608269978,5580.553311491506,466.45077998924154,248.03335126412048,6047.004091480748,96.75038663571604,2.3130715438407745,94.43731509187526,87.86695860913612,6.777837547068316,81.0891210620678,27.338327408159806,22.30933694818738,1859,140.0979020979021,74.4965034965035,47.81118881118881,3.3294629898403483,472.56,129.19,382.127,305.70160000000004,68.2,161.08554126013004,2108,1727
2016,352660,Lavrinhas,não,0.9260053619302949,1.255514705882353,0.729,0.707,0.823,0.665,6471,467,6938,2108,6590,6049,541,6622.727970555169,160.48090371167297,6783.208874266842,5756.2097314851,470.24636901559984,250.0516406670253,6226.4561005007,97.76893736331567,2.313071543840775,95.4558658194749,89.74425051168492,6.777837547068318,82.96641296461661,23.91460781962102,25.25725405360103,1859,142.8768154922001,75.97417966648736,48.75954814416353,3.291271347248577,458.59,109.67000000000002,381.82099999999997,305.4568,77.14999999999999,157.95378221146507,2173,1727
2017,352660,Lavrinhas,não,0.9260053619302949,1.255514705882353,0.729,0.707,0.823,0.665,6539,456,6995,2150,6590,6049,541,6634.070385934286,161.7993544916622,6795.869740425948,5857.60678009576,474.10973641742873,252.1059709521248,6331.716516513188,97.15324861223658,2.3130715438407745,94.8401770683958,90.51774862777967,6.777837547068316,83.73991108071135,25.438726476005,19.957066069832667,1859,145.7235072619688,77.48789671866595,49.731038192576655,3.2534883720930234,472.39,120.17000000000002,388.27099999999996,310.6168,61.99,160.34743415429577,2202,1727
2018,352660,Lavrinhas,não,0.9260053619302949,1.255514705882353,0.729,0.707,0.823,0.665,6606,445,7051,2193,6590,6049,541,6544.150409357582,163.09467455621302,6707.2450839137955,5966.344429803385,477.905325443787,254.12426035502958,6444.249755247171,95.1247352703701,2.3130715438407745,92.81166372652932,91.39483414050731,6.777837547068316,84.616996593439,29.07406663183701,54.912999492907,1859,148.63797740720818,79.03765465303927,50.72565895642819,3.2152302781577746,497.66,144.69000000000005,396.377,317.1016,174.13,165.94428850669544,2198,1727
