ano,munip_cod,munip_nome,munip_turistico,abast_rede_fator_correcao,esgot_fator_correcao,idh_2010,idhm_e_2010,idhm_l_2010,idhm_r_2010,proj_pop_urbana,proj_pop_rural,proj_pop_total,proj_domicilios_total,pop_total_2010,pop_urbana_2010,pop_rural_2010,pop_servida_abast_agua,pop_servida_poco_nasc,pop_abast_sist_adequados,pop_servida_rede_esgoto,pop_fossa_septica,pop_fossa_rudimentar,pop_servida_coleta_esgoto,prop_pop_abast_sist_adequados,prop_pop_servida_poco_nasc,prop_pop_servida_rede_publica_agua,prop_pop_servida_coleta_esgoto,prop_pop_fossa_septica,prop_pop_servida_rede_coleta,prop_perdas_rede_dist,prop_esgoto_tratado,num_dom_fossa_septica,num_dom_fossa_rudimentar,num_dom_abast_poco_na_propriedade,taxa_hab_domicilio,volume_agua_efe_disp,volume_agua_perdido_rede,volume_agua_efe_consumido,volume_esgoto_produzido,volume_esgoto_tratado,consumo_medio_per_capita
2012,354060,Porto Feliz,não,1,1,0.758,0.706,0.836,0.737,41885,7563,49448,15087,48893,41096,7797,46635.88466892026,7314.310671611043,53950.1953405313,46357.29515476901,5246.337041615163,3589.2415876939986,51603.63219638418,109.10490887504307,14.791924186238155,94.3129846888049,104.35939208134641,10.60980634528224,93.74958573606418,39.47973826629706,96.98583339087881,1600.7014833127316,1095.1077461887105,2231.6576019777503,3.27752369589713,4242.48,1674.9199999999996,3070.036,2456.0288,2382,181.43978215651538
2013,354060,Porto Feliz,não,1,1,0.758,0.706,0.836,0.737,42292,7451,49743,15356,48893,41096,7797,47161.2618520448,7357.946847960444,54519.20870000524,46662.4065511852,5277.635970333745,3610.6545117428923,51940.042521518946,109.60177050038244,14.79192418623815,94.8098463141443,104.41678732991365,10.609806345282239,93.80698098463141,35.83510204476756,92.63811846372472,1629.2418623815408,1114.6334294739734,2271.447878038731,3.2393201354519405,4132.01,1480.71,3095.5130000000004,2476.4104000000007,2294.1,181.74925300827988
2014,354060,Porto Feliz,não,1,1,0.758,0.706,0.836,0.737,42701,7340,50041,15630,48893,41096,7797,47937.54913627639,7402.026782035435,55339.57591831183,47444.502815099164,5309.2531932426855,3632.2851943414366,52753.75600834185,110.58846929180437,14.791924186238154,95.79654510556622,105.4210667419553,10.609806345282239,94.81126039667306,32.76645466054834,80.12023920569527,1658.3127317676142,1134.5220436753193,2311.9777503090236,3.2015994881637875,3996.74,1309.5899999999997,3080.027,2464.0216,1974.1799999999998,177.85896439620356
2015,354060,Porto Feliz,não,1,1,0.758,0.706,0.836,0.737,43109,7230,50339,15909,48893,41096,7797,48272.78798164561,7446.106716110425,55718.89469775603,48051.29511597209,5340.870416151627,3653.9158769399814,53392.16553212372,110.68732930283882,14.791924186238154,95.89540511660067,106.06520894758282,10.60980634528224,95.45540260230058,29.445738781360486,71.78753438123438,1687.9140914709517,1154.7735887927483,2353.247218788628,3.1641837953359735,3781.43,1113.4699999999998,3002.001,2401.6008,1724.05,171.1641747453911
2016,354060,Porto Feliz,não,1,1,0.758,0.706,0.836,0.737,43490,7117,50607,16164,48893,41096,7797,48856.85690423162,7485.749072929541,56342.60597716116,48856.85690423162,5369.304697156984,3673.368974042027,54226.16160138861,111.33362178584221,14.79192418623815,96.54169759960406,107.1515039448863,10.60980634528224,96.54169759960406,31.823315249902016,74.47195486424539,1714.9690976514214,1173.283065512979,2390.966625463535,3.1308463251670378,3878.32,1234.21,3014.373,2411.4984,1795.8899999999999,169.03576463323955
2017,354060,Porto Feliz,não,1,1,0.758,0.706,0.836,0.737,43871,7006,50877,16423,48893,41096,7797,49424.07952262072,7525.687268232386,56949.76679085311,49424.07952262072,5397.9511742892455,3692.967243510507,54822.03069690996,111.93617310543684,14.791924186238154,97.14424891919869,107.75405526448093,10.60980634528224,97.14424891919869,30.629935193330066,88.35809737712785,1742.4484960857023,1192.082886966076,2429.277709105892,3.0979114656274738,3899.29,1194.35,3063.245,2450.596,2165.3,169.8049237508492
2018,354060,Porto Feliz,não,1,1,0.758,0.706,0.836,0.737,44253,6896,51149,16687,48893,41096,7797,49739.00779049559,7565.921302018952,57304.92909251454,49671.57338047582,5426.809847548413,3712.7106853454197,55098.383228024235,112.03528728325978,14.79192418623815,97.24336309702163,107.72133028607446,10.609806345282239,97.11152394079222,33.34514821198806,87.00258674527399,1770.4583848372476,1211.2456393352563,2468.3283889575605,3.0652004554443577,4119.1,1373.5200000000004,3157.636,2526.1088,2197.7799999999997,174.16516018087333
2010,354070,Porto Ferreira,não,1,1,0.751,0.696,0.827,0.736,50478,922,51400,15865,51400,50478,922,56518.941065237945,839.1175543649543,57358.058619602896,54947.62054837693,1917.98298140561,408.21935077214,56865.60352978254,111.59155373463598,1.6325244248345416,109.95902930980144,110.63346990230065,3.7314843996218094,106.90198550267884,25.91534202536167,0,592,126.00000000000001,259,3.239836117239206,5599,1451,4583.3,3666.6400000000003,0,228.52647987394568
2011,354070,Porto Ferreira,não,1,1,0.751,0.696,0.827,0.736,50737,927,51664,16130,51400,50478,922,50760.7608183509,843.4274188465174,51604.18823719742,48560.31642901426,1927.8341002206114,410.31604160100864,50488.150529234874,99.88422932254069,1.6325244248345412,98.25170489770615,97.72404484599502,3.7314843996218086,93.99256044637322,41.291852745512685,2.885257850938468,601.8884336589978,128.104632839584,263.3261897258115,3.202975821450713,5835.34,2409.52,4148.676,3318.9408000000003,95.76,234.06428236631416
2012,354070,Porto Ferreira,não,1,1,0.751,0.696,0.827,0.736,51031,932,51963,16400,51400,50478,922,52590.358170731706,848.3086668767727,53438.66683760848,50825.51725609756,1938.9912385754806,412.6907028049165,52764.50849467304,102.83984149800527,1.6325244248345412,101.20731707317073,101.5424600093779,3.7314843996218086,97.8109756097561,52.427870689203374,2.9425289413944453,611.9634415379767,130.24897573274504,267.7340056728648,3.1684756097560975,7059.89,3701.3500000000004,4468.945,3575.156,105.2,240.89641566880397
2013,354070,Porto Ferreira,não,1,1,0.751,0.696,0.827,0.736,51327,938,52265,16674,51400,50478,922,53901.21986326017,853.238890639773,54754.45875389995,51735.265982967496,1950.2603214623384,415.0891900409707,53685.52630442983,104.76314695092309,1.6325244248345412,103.13062252608854,102.71793036339776,3.7314843996218086,98.98644596377595,48.152567848824596,4.43785533993371,622.1877087929404,132.42508666876773,272.2071225969114,3.134520810843229,6779.41,3264.4599999999996,4494.2880000000005,3595.4304000000006,159.56,238.00240656485565
2014,354070,Porto Ferreira,não,1,1,0.751,0.696,0.827,0.736,51625,943,52568,16953,51400,50478,922,54642.440629977,858.1854396470218,55500.62606962402,52462.572524037045,1961.5667191931925,417.4956192877404,54424.13924323024,105.5787286364785,1.6325244248345416,103.94620421164396,103.53092992548744,3.7314843996218086,99.79944552586564,43.89377965586061,17.96294563337749,632.5985502678852,134.6409076583675,276.7618657421998,3.1008081165575416,6278.2699999999995,2755.7699999999995,4349.231,3479.3848,625,227.12766066520155
2015,354070,Porto Ferreira,não,1,1,0.751,0.696,0.827,0.736,51925,948,52873,17237,51400,50478,922,55995.626559146025,863.164639142767,56858.79119828879,53922.055288043164,1972.947746612039,419.9179325559408,55895.0030346552,107.53842452345958,1.6325244248345412,105.90590009862504,105.71558836202826,3.7314843996218086,101.98410396240645,46.65962372243237,22.150904120147136,643.1959659628112,136.8964387015443,281.39823510872986,3.067413122933225,5641.58,2632.34,3798.942,3039.1536,673.2,193.02046664160662
2016,354070,Porto Ferreira,não,1,1,0.751,0.696,0.827,0.736,52164,953,53117,17484,51400,50478,922,56862.89687714482,867.1479987393633,57730.04487588418,54739.31056966369,1982.052568547116,421.8557831705012,56721.36313821081,108.68468640149891,1.6325244248345412,107.05216197666437,106.78570540168084,3.731484399621808,103.05422100205904,33.97092975804477,16.422695967486796,652.412732429877,138.8581153482509,285.4305704380712,3.0380347746511096,5391.08,1831.4,4109.0999999999995,3287.2799999999997,539.8599999999999,205.6622215738521
2017,354070,Porto Ferreira,não,1,1,0.751,0.696,0.827,0.736,52404,957,53361,17735,51400,50478,922,57296.50538483226,871.1313583359596,58167.636743168216,55175.30408796166,1991.1573904821935,423.79363378506144,57166.46147844385,109.00777111217596,1.6325244248345412,107.37524668734142,107.13154078529985,3.7314843996218086,103.40005638567804,33.9506514713265,14.55907163156983,661.7787582729278,140.8515600378191,289.5282067444059,3.0087961657738935,5597.33,1900.33,4267.099,3413.6792000000005,497,211.8825149226778
2018,354070,Porto Ferreira,não,1,1,0.751,0.696,0.827,0.736,52645,962,53607,17990,51400,50478,922,58023.0963868816,875.1473684210525,58898.243755302654,56408.03279599778,2000.336842105263,425.74736842105267,58408.369638103046,109.87043437480675,1.6325244248345412,108.2379099499722,108.95660946910486,3.7314843996218086,105.22512506948306,33.61586415378163,39.46540270823915,671.2940434919634,142.87677277024898,293.69114402773397,2.97982212340189,5530.96,1859.2800000000002,4229.464,3383.5712000000003,1335.34,205.42415731189757
2010,354075,Potim,não,1,1,0.697,0.646,0.806,0.651,14709,4688,19397,4645,19397,14709,4688,NA,701.5491926803014,NA,NA,283.9603875134554,158.68374596340152,NA,NA,3.6167922497308935,NA,NA,1.4639397201291715,NA,NA,NA,68,38,168,4.175888051668461,NA,NA,NA,NA,NA,NA
2011,354075,Potim,não,1,1,0.697,0.646,0.806,0.651,14770,4708,19478,4743,19397,14709,4688,NA,704.4787944025835,NA,NA,285.14617868676,159.34639397201292,NA,NA,3.6167922497308935,NA,NA,1.4639397201291713,NA,NA,NA,69.43466092572659,38.80172228202368,171.54445640473628,4.106683533628505,NA,NA,NA,NA,NA,NA
2012,354075,Potim,não,1,1,0.697,0.646,0.806,0.651,14876,4741,19617,4843,19397,14709,4688,NA,709.5061356297094,NA,NA,287.18105489773944,160.48353067814855,NA,NA,3.6167922497308935,NA,NA,1.4639397201291708,NA,NA,NA,70.89860064585575,39.619806243272336,175.1612486544672,4.050588478215982,NA,NA,NA,NA,NA,NA
2013,354075,Potim,não,1,1,0.697,0.646,0.806,0.651,14983,4775,19758,4945,19397,14709,4688,NA,714.60581270183,NA,NA,289.24520990312163,161.63702906350915,NA,NA,3.6167922497308944,NA,NA,1.463939720129171,NA,NA,NA,72.39181916038751,40.45425188374596,178.8503767491927,3.995551061678463,NA,NA,NA,NA,NA,NA
2014,354075,Potim,não,1,1,0.697,0.646,0.806,0.651,15090,4809,19899,5049,19397,14709,4688,NA,719.7054897739506,NA,NA,291.30936490850377,162.79052744886977,NA,NA,3.6167922497308944,NA,NA,1.463939720129171,NA,NA,NA,73.91431646932185,41.305059203444564,182.61184068891282,3.9411764705882355,NA,NA,NA,NA,NA,NA
2015,354075,Potim,não,1,1,0.697,0.646,0.806,0.651,15198,4844,20042,5154,19397,14709,4688,NA,724.8775026910656,NA,NA,293.40279870828846,163.96038751345534,NA,NA,3.6167922497308935,NA,NA,1.463939720129171,NA,NA,NA,75.45145317545747,42.16404736275565,186.40947255113025,3.888630190143578,NA,NA,NA,NA,NA,NA
2016,354075,Potim,não,1,1,0.697,0.646,0.806,0.651,15296,4875,20171,5251,19397,14709,4688,NA,729.5431646932186,NA,NA,295.2912809472551,165.01571582346608,NA,NA,3.6167922497308944,NA,NA,1.4639397201291708,NA,NA,NA,76.87147470398277,42.95758880516684,189.91776103336923,3.8413635498000382,NA,NA,NA,NA,NA,NA
2017,354075,Potim,não,1,1,0.697,0.646,0.806,0.651,15396,4907,20303,5350,19397,14709,4688,NA,734.3173304628633,NA,NA,297.2236813778256,166.0955866523143,NA,NA,3.6167922497308935,NA,NA,1.4639397201291708,NA,NA,NA,78.32077502691065,43.76749192680301,193.4983853606028,3.7949532710280374,NA,NA,NA,NA,NA,NA
2018,354075,Potim,não,1,1,0.697,0.646,0.806,0.651,15495,4939,20434,5451,19397,14709,4688,20617.68482847184,739.0553283100109,21356.740156781852,20617.68482847184,299.1414424111948,167.16727664155007,20916.826270883033,104.51570987952361,3.6167922497308935,100.89891762979272,102.36285734992185,1.463939720129171,100.89891762979268,5.517762660619812,0,79.79935414424112,44.59375672766416,197.15134553283102,3.748669968813062,2116.8,116.80000000000018,2035.04,1628.0320000000002,0,270.4208596250895
2010,354080,Potirendaba,não,1,1,0.747,0.661,0.857,0.737,13884,1565,15449,4983,15449,13884,1565,14416.586393738713,1500.5651214128036,15917.151515151516,14143.756371663658,34.1037527593819,1584.2743327312862,14177.86012442304,103.03030303030303,9.713024282560708,93.31727874774232,91.77202488460767,0.22075055187637968,91.5512743327313,0,59.70149253731343,11,510.99999999999994,484,3.100341159943809,3886,0,3886,3108.8,1856,752.7402949187997
2011,354080,Potirendaba,não,1,1,0.747,0.661,0.857,0.737,14032,1531,15563,5070,15449,13884,1565,15440.214990138067,1511.6379690949227,16951.85295923299,NA,34.35540838852097,1595.9648805940196,NA,108.92406964745223,9.713024282560706,99.21104536489152,NA,0.22075055187637968,NA,0,59.70149253731343,11.19205298013245,519.9217338952438,492.4503311258278,3.0696252465483234,427.46,0,427.46,341.968,204.16,NA
2012,354080,Potirendaba,não,1,1,0.747,0.661,0.857,0.737,14192,1502,15694,5159,15449,13884,1565,16886.488466757124,1524.3620309050773,18410.850497662203,NA,34.64459161147903,1609.3987557696169,NA,117.31139606003697,9.713024282560706,107.59837177747626,NA,0.22075055187637968,NA,0,111.57016721362712,11.388520971302428,529.0485651214128,501.09492273730683,3.0420624151967437,511.91999999999996,0,511.91999999999996,409.536,456.91999999999996,NA
2013,354080,Potirendaba,não,1,1,0.747,0.661,0.857,0.737,14350,1475,15825,5249,15449,13884,1565,17106.315488664506,1537.0860927152316,18643.401581379738,NA,34.93377483443709,1622.8326309452139,NA,117.8098046216729,9.713024282560706,108.09678033911219,NA,0.22075055187637968,NA,0,111.67729060508012,11.58719646799117,538.2779450130444,509.83664459161145,3.014859973328253,516.13,0,516.13,412.904,461.12,NA
2014,354080,Potirendaba,não,1,1,0.747,0.661,0.857,0.737,14508,1450,15958,5341,15449,13884,1565,17120.265867815015,1550.0044150110373,18670.27028282605,NA,35.22737306843267,1636.4716034517357,NA,116.9963045671516,9.713024282560704,107.28328028459089,NA,0.22075055187637968,NA,0,106.09695887097669,11.79028697571744,547.712422235601,518.7726269315673,2.987829994383074,901.31,0,901.31,721.048,765.01,NA
2015,354080,Potirendaba,não,1,1,0.747,0.661,0.857,0.737,14665,1427,16092,5434,15449,13884,1565,17759.24254692676,1563.0198675496688,19322.262414476427,18324.86124401914,35.52317880794702,1650.2131246237204,18360.384422827086,120.07371622220002,9.713024282560706,110.36069193963931,114.09634863800078,0.22075055187637968,113.8755980861244,0,102.64243940511702,11.995584988962472,557.2494481236203,527.8057395143487,2.9613544350386456,935.31,0,935.31,748.248,768.02,139.83697429203056
2016,354080,Potirendaba,não,1,1,0.747,0.661,0.857,0.737,14791,1403,16194,5515,15449,13884,1565,17926.449682683593,1572.9271523178807,19499.376835001473,18595.938712601997,35.74834437086093,1660.6730885009033,18631.68705697286,120.41112038410198,9.713024282560706,110.69809610154127,115.05302616384377,0.22075055187637968,114.83227561196739,0,105.52755180840145,12.17439293598234,565.5558900260887,535.6732891832229,2.9363553943789666,945.31,0,945.31,756.248,798.05,139.27182977882154
2017,354080,Potirendaba,não,1,1,0.747,0.661,0.857,0.737,14915,1381,16296,5597,15449,13884,1565,18619.424691799177,1582.8344370860925,20202.25912888527,18534.989458638556,35.97350993377483,1671.1330523780853,18570.96296857233,123.97066230292877,9.713024282560704,114.25763802036806,113.96025385721853,0.22075055187637965,113.73950330534215,0.08300796261566755,110.36351965612671,12.35540838852097,573.9648805940196,543.6379690949227,2.911559764159371,975.81,0.8099999999999454,975.2429999999999,780.1944,861.05,144.1543107482967
2018,354080,Potirendaba,não,1,1,0.747,0.661,0.857,0.737,15037,1361,16398,5680,15449,13884,1565,19117.527464788735,1592.7417218543044,20710.26918664304,19033.80528169014,36.19867549668874,1681.593016255268,19070.00395718683,126.29753132481424,9.713024282560704,116.58450704225353,116.29469421384822,0.22075055187637968,116.07394366197184,0.003054896489921155,109.73295560427654,12.538631346578367,582.4764198274132,551.699779249448,2.8869718309859156,982.03,0.029999999999972715,982.009,785.6072,862.07,141.35038036910365
2010,354085,Pracinha,não,1,1,0.696,0.629,0.814,0.658,1369,1489,2858,510,2858,1369,1489,2689.882352941176,246.57254901960783,2936.454901960784,2611.4274509803918,28.01960784313725,364.2549019607843,2639.447058823529,102.74509803921568,8.627450980392156,94.11764705882352,92.35294117647057,0.980392156862745,91.37254901960782,9.836065573770489,91.24458288190682,5,65,44,5.603921568627451,79.3,7.799999999999997,73.84,59.072,53.9,77.4677350454691
2011,354085,Pracinha,não,1,1,0.696,0.629,0.814,0.658,1365,1484,2849,514,2858,1369,1489,2671.6303501945526,245.79607843137254,2917.4264286259254,2632.8307392996107,27.931372549019606,363.10784313725486,2660.7621118486304,102.40177004654004,8.627450980392156,93.77431906614788,93.39284351873044,0.9803921568627451,92.4124513618677,10.703988467083144,93.43791800319468,5.03921568627451,65.50980392156862,44.345098039215685,5.542801556420233,83.24000000000001,8.91000000000001,77.003,61.6024,57.56,80.12939082585802
2012,354085,Pracinha,não,1,1,0.696,0.629,0.814,0.658,1368,1488,2856,518,2858,1369,1489,2767.7837837837837,246.39999999999998,3014.183783783784,2729.189189189189,27.999999999999996,363.99999999999994,2757.189189189189,105.53864789158906,8.627450980392156,96.91119691119691,96.5402377167083,0.980392156862745,95.55984555984556,13.39144215530903,92.88462259083926,5.078431372549019,66.01960784313725,44.69019607843137,5.513513513513513,88.34,11.829999999999998,80.059,64.0472,59.49,80.36809133505345
2013,354085,Pracinha,não,1,1,0.696,0.629,0.814,0.658,1372,1492,2864,522,2858,1369,1489,2781.7011494252874,247.09019607843135,3028.7913455037187,2743.295019157088,28.07843137254902,365.0196078431373,2771.373450529637,105.75388776200134,8.627450980392155,97.12643678160919,96.76583276988956,0.9803921568627451,95.78544061302681,10.11275136580263,94.3051038278709,5.117647058823529,66.52941176470588,45.035294117647055,5.486590038314176,86.03,8.700000000000003,79.94,63.952,60.309999999999995,79.83599908165608
2014,354085,Pracinha,não,1,1,0.696,0.629,0.814,0.658,1375,1496,2871,526,2858,1369,1489,2903.7490494296576,247.69411764705882,3151.4431670767162,2860.083650190114,28.147058823529413,365.9117647058823,2888.2307090136433,109.76813539103854,8.627450980392156,101.14068441064639,100.6001640199806,0.9803921568627451,99.61977186311785,6.3484865661489716,102.72570886226123,5.1568627450980395,67.0392156862745,45.38039215686275,5.4581749049429655,88.21000000000001,5.6000000000000085,84.29,67.432,69.27,80.74292052051163
2015,354085,Pracinha,não,1,1,0.696,0.629,0.814,0.658,1378,1499,2877,529,2858,1369,1489,2909.6313799621926,248.21176470588236,3157.8431446680747,2866.1228733459357,28.205882352941178,366.6764705882353,2894.3287556988766,109.76166648133731,8.627450980392156,101.13421550094516,100.60232032321434,0.9803921568627451,99.6219281663516,15.008174386920977,99.98660350014005,5.186274509803922,67.42156862745098,45.63921568627451,5.438563327032136,91.75,13.769999999999996,82.111,65.6888,65.67999999999999,78.48988120072968
2016,354085,Pracinha,não,1,1,0.696,0.629,0.814,0.658,1382,1503,2885,533,2858,1369,1489,2868.7617260787993,248.90196078431373,3117.663686863113,2830.872420262664,28.284313725490197,367.6960784313725,2859.1567339881544,108.06459919802818,8.627450980392156,99.43714821763602,99.10421954898283,0.9803921568627451,98.12382739212008,12.037338543362628,120.07064373510971,5.2254901960784315,67.9313725490196,45.984313725490196,5.412757973733584,92.13,11.08999999999999,84.367,67.4936,81.04,81.65061205124107
2017,354085,Pracinha,não,1,1,0.696,0.629,0.814,0.658,1386,1507,2893,537,2858,1369,1489,2876.8379888268155,249.59215686274507,3126.4301456895605,2817.577281191806,28.362745098039213,368.7156862745098,2845.9400262898453,108.06879176251505,8.627450980392155,99.4413407821229,98.37331580676963,0.980392156862745,97.39292364990688,17.9735234215886,117.28988292853397,5.264705882352941,68.44117647058823,46.32941176470588,5.387337057728119,98.2,17.650000000000006,85.845,68.676,80.55,83.47305409931262
2018,354085,Pracinha,não,1,1,0.696,0.629,0.814,0.658,1389,1510,2899,541,2858,1369,1489,2882.9242144177447,250.10980392156858,3133.034018339313,2850.7726432532345,28.421568627450977,369.4803921568627,2879.1942118806855,108.0729223297452,8.627450980392155,99.44547134935304,99.31680620492189,0.980392156862745,98.33641404805914,9.251946293580039,121.29026420557368,5.303921568627451,68.95098039215686,46.674509803921566,5.358595194085027,88.63,8.199999999999989,82.89,66.312,80.43,79.66117219077928
2010,354090,Pradópolis,não,1,1,0.733,0.65,0.822,0.738,16100,1277,17377,5083,17377,16100,1277,NA,642.7062758213654,NA,NA,417.0753492032264,806.8014951800118,NA,NA,3.6986031870942355,NA,NA,2.400157387369663,NA,NA,NA,121.99999999999999,236,188,3.4186504033051346,NA,NA,NA,NA,NA,NA
2011,354090,Pradópolis,não,1,1,0.733,0.65,0.822,0.738,16420,1290,17710,5260,17377,16100,1277,NA,655.0226244343891,NA,NA,425.06787330316735,822.2624434389139,NA,NA,3.6986031870942355,NA,NA,2.400157387369663,NA,NA,NA,126.24827857564429,244.21798150698405,194.54652764115679,3.3669201520912546,NA,NA,NA,NA,NA,NA
2012,354090,Pradópolis,não,1,1,0.733,0.65,0.822,0.738,16788,1306,18094,5443,17377,16100,1277,16252.354583869188,669.2252606728309,16921.57984454202,16252.354583869188,434.2844776706669,840.0912846744047,16686.639061539856,93.52039264143926,3.6986031870942355,89.82178945434502,92.22194684171468,2.4001573873696636,89.82178945434502,11.11111111111111,120.48192771084338,130.64056659453078,252.71453865827266,201.31497147353923,3.3242697042072384,1800,200,1660,1328,1600,279.83300401243923
2013,354090,Pradópolis,não,1,1,0.733,0.65,0.822,0.738,17163,1323,18486,5632,17377,16100,1277,NA,683.7237851662403,NA,16047.239701704546,443.69309462915595,858.2915601023017,16490.932796333702,NA,3.6986031870942346,NA,89.20768579646058,2.4001573873696636,86.80752840909092,11.11111111111111,120.48192771084338,135.17686405665944,261.4896714538658,208.30533149714734,3.282315340909091,1800,200,1660,1328,1600,283.409813152873
2014,354090,Pradópolis,não,1,1,0.733,0.65,0.822,0.738,17548,1339,18887,5828,17377,16100,1277,NA,698.5551839464883,NA,16203.671928620453,453.3177257525083,876.9096989966555,16656.989654372963,NA,3.6986031870942364,NA,88.19288216430859,2.400157387369663,85.79272477693893,20,116.27906976744187,139.88117253590397,270.5898091678143,215.55459374385205,3.2407343857240907,2000,400,1720,1376,1600,290.81857420230335
2015,354090,Pradópolis,não,1,1,0.733,0.65,0.822,0.738,17941,1356,19297,6031,17377,16100,1277,NA,713.7194570135747,NA,16452.524291162328,463.158371040724,895.9457013574661,16915.682662203053,NA,3.6986031870942355,NA,87.65965000882548,2.4001573873696636,85.25949262145582,15.714285714285714,113.69716425896202,144.7534920322644,280.014951800118,223.06275821365335,3.199635218040126,2100,330,1869,1495.2,1700,311.2317511031448
2016,354090,Pradópolis,não,1,1,0.733,0.65,0.822,0.738,18243,1366,19609,6195,17377,16100,1277,NA,725.2590989573087,NA,16826.706053268765,470.6468620893173,910.4316348613024,17297.352915358082,NA,3.6986031870942355,NA,88.2112954018975,2.4001573873696636,85.81113801452784,52.33333333333333,94.0294581799053,148.68975014755065,287.62935274444226,229.1284674404879,3.1652945924132365,2400,1256,1520.8,1216.64,1144,247.61681396676875
2017,354090,Pradópolis,não,1,1,0.733,0.65,0.822,0.738,18549,1376,19925,6363,17377,16100,1277,NA,736.9466850285264,NA,17626.563727801353,478.23135943340543,925.1032854613417,18104.795087234757,NA,3.6986031870942355,NA,90.86471812915813,2.4001573873696636,88.46456074178847,36.5,88.48220282068502,152.7220145583317,295.4294707849695,235.34212079480622,3.1313845670281313,2000,730,1489,1191.2,1054,231.4377389598767
2018,354090,Pradópolis,não,1,1,0.733,0.65,0.822,0.738,18862,1386,20248,6536,17377,16100,1277,18014.400244798042,748.8931733228408,18763.293418120884,17831.623011015912,485.9838677946094,940.0999409797363,18317.606878810522,92.66739143678825,3.6986031870942355,88.96878824969401,90.4662528586059,2.400157387369663,88.06609547123624,29.57142857142857,111.01603314718069,156.8742868384812,303.4617351957505,241.74070430847922,3.097919216646267,2100,621,1665.3,1332.24,1479,255.86373997510398
2010,354100,Praia Grande,sim,0.44960301880207654,0.5682910798122066,0.754,0.692,0.834,0.744,262051,0,262051,83445,262051,262051,0,258926.298160465,244.95150098867515,259171.24966145368,190066.6627479178,55723.32607106477,3617.745245371202,245789.9888189826,98.9010725627659,0.09347474384325004,98.80759781892266,93.79471508179041,21.264305830187546,72.53040925160286,40.48898401707544,43.71590601765669,17744,1152,78,3.1404038588291687,33592.1,13601.099999999999,24071.329999999998,19257.064,8418.4,346.9774675979623
2011,354100,Praia Grande,sim,0.44960301880207654,0.5682910798122066,0.754,0.692,0.834,0.744,267046,0,267046,85834,262051,262051,0,266614.2742531468,249.62056444364555,266863.8948175904,226792.88770624905,56785.47814728264,3686.7037210138415,283578.3658535317,99.93180756034182,0.09347474384325005,99.83833281649858,106.19083073834908,21.26430583018755,84.92652490816153,46.18745505810911,46.7915898656916,18252.00426628318,1184.9813410030558,80.23311163041525,3.1111913693874222,35990.92,16623.29,24354.617,19483.6936,9116.730000000001,294.2110696549557
2012,354100,Praia Grande,sim,0.44960301880207654,0.5682910798122066,0.754,0.692,0.834,0.744,272824,0,272824,88291,262051,262051,0,272410.73834090726,255.02153514290848,272665.7598760502,234850.66792909213,58014.12973815087,3766.47190364911,292864.797667243,99.94199919217156,0.09347474384325004,99.84852444832832,107.34568720759282,21.264305830187546,86.08138137740528,43.98168728912587,67.78409572912044,18774.468260530888,1218.9014560488945,82.5297860866439,3.090054478938963,36464.28999999999,16037.609999999993,25237.962999999996,20190.3704,13685.859999999999,294.4215774189998
2013,354100,Praia Grande,sim,0.44960301880207654,0.5682910798122066,0.754,0.692,0.834,0.744,278727,0,278727,90818,262051,262051,0,276219.8218188085,260.5393492719756,276480.3611680805,243432.94850627152,59269.361711306854,3847.9657738630235,302702.3102175784,99.19396440534304,0.09347474384325005,99.1004896614998,108.60171788796147,21.26430583018755,87.33741205777392,39.71265729552839,53.03586487415374,19311.81726885973,1253.787956138774,84.89189286356283,3.0690722103547756,35789.32,14212.89,25840.297,20672.2376,10963.7,290.8206743622113
2014,354100,Praia Grande,sim,0.44960301880207654,0.5682910798122066,0.754,0.692,0.834,0.744,284757,0,284757,93418,262051,262051,0,279534.29648340016,266.17587632572355,279800.47235972586,252143.50109979985,60551.59935286716,3931.21294265684,312695.100452667,98.25938338995208,0.09347474384325005,98.16590864610883,109.81120760952918,21.26430583018755,88.54690177934162,35.35338914500483,62.38355114869807,19864.689220444605,1289.682257774582,87.32223620348734,3.0482027018347644,34404.99,12163.329999999998,25890.659,20712.5272,12921.210000000001,281.3212001077565
2015,354100,Praia Grande,sim,0.44960301880207654,0.5682910798122066,0.754,0.692,0.834,0.744,290918,0,290918,96092,262051,262051,0,282770.9539993779,271.9348552939062,283042.8888546718,265211.34261325776,61861.69323506501,4016.268632033076,327073.0358483228,97.29301344525668,0.09347474384325005,97.19953870141343,112.42791296802632,21.264305830187546,91.16360713783877,34.03982255649606,65.53979110970765,20433.29675834382,1326.5981664569476,89.82175085385583,3.0274944844524,30910.12,10521.75,23544.895,18835.916,12345.02,243.2270091023285
2016,354100,Praia Grande,sim,0.44960301880207654,0.5682910798122066,0.754,0.692,0.834,0.744,295928,0,295928,98428,262051,262051,0,288229.7557124454,276.617939960453,288506.37365240586,280287.5987167879,62927.034957157404,4085.4341901851517,343214.63367394527,97.49208376781037,0.09347474384325005,97.39860902396713,115.97910088735952,21.264305830187546,94.71479505717198,37.234312853195895,69.94285866526711,20930.030942537,1358.8478159266583,92.00532087003415,3.0065428536595276,33099.55,12324.390000000003,24472.477,19577.9816,13693.4,239.2110193199388
